Timestamp,PT1,PT2,LC,LC_VOLT,Packet Delimiter
1234001,-0.13,8.69,-0.40,0.00,-42069
1234031,-0.13,7.48,-0.40,0.00,-42069
1234062,-1.34,8.69,-0.40,0.00,-42069
1234093,1.09,7.48,-0.40,0.00,-42069
1234123,-0.13,8.69,-0.40,0.00,-42069
1234154,-0.13,5.06,-0.40,0.00,-42069
1234185,-0.13,8.69,-0.40,0.00,-42069
1234215,-0.13,5.06,-0.40,0.00,-42069
1234399,-0.13,7.48,-0.40,0.00,-42069
1234460,-0.13,7.48,-0.40,0.00,-42069
1234522,-0.13,8.69,-0.40,0.00,-42069
1234582,-0.13,8.69,-0.40,0.00,-42069
1234613,-0.13,8.69,-0.40,0.00,-42069
1234705,-0.13,7.48,-0.40,0.00,-42069
1234797,1.09,3.85,-0.40,0.00,-42069
1234827,-1.34,7.48,-0.40,0.00,-42069
1234857,1.09,7.48,-0.40,0.00,-42069
1234888,-0.13,7.48,-0.40,0.00,-42069
1234919,-0.13,8.69,-0.40,0.00,-42069
1234950,-0.13,7.48,-0.40,0.00,-42069
1234980,-0.13,7.48,-0.40,0.00,-42069
1235011,-0.13,7.48,-0.40,0.00,-42069
1235102,1.09,5.06,-0.40,0.00,-42069
1235225,-0.13,7.48,-0.40,0.00,-42069
1235256,-0.13,3.85,-0.40,0.00,-42069
1235287,-0.13,7.48,-0.40,0.00,-42069
1235317,-0.13,7.48,-0.40,0.00,-42069
1235347,-0.13,8.69,-0.40,0.00,-42069
1235378,-0.13,7.48,-0.40,0.00,-42069
1235501,-0.13,7.48,-0.40,0.00,-42069
1235593,-0.13,8.69,-0.40,0.00,-42069
1235622,1.09,8.69,-0.40,0.00,-42069
1235653,1.09,3.85,-0.40,0.00,-42069
1235715,1.09,7.48,-0.40,0.00,-42069
1235745,1.09,5.06,-0.40,0.00,-42069
1235776,-0.13,8.69,-0.40,0.00,-42069
1235898,-0.13,7.48,-0.40,0.00,-42069
1235990,-0.13,7.48,-0.40,0.00,-42069
1236021,-0.13,8.69,-0.40,0.00,-42069
1236051,-0.13,7.48,-0.40,0.00,-42069
1236082,-0.13,8.69,-0.40,0.00,-42069
1236143,-1.34,7.48,-0.40,0.00,-42069
1236173,1.09,8.69,-0.40,0.00,-42069
1236204,-3.77,8.69,-0.40,0.00,-42069
1236296,-0.13,8.69,-0.40,0.00,-42069
1236388,-0.13,8.69,-0.40,0.00,-42069
1236449,-0.13,7.48,-0.40,0.00,-42069
1236510,-0.13,7.48,-0.40,0.00,-42069
1236572,-0.13,8.69,-0.40,0.00,-42069
1236602,1.09,7.48,-0.40,0.00,-42069
1236694,-0.13,7.48,-0.40,0.00,-42069
1236786,-0.13,7.48,-0.40,0.00,-42069
1236816,-0.13,8.69,-0.40,0.00,-42069
1236847,-0.13,8.69,-0.40,0.00,-42069
1236878,-0.13,7.48,-0.40,0.00,-42069
1236909,-1.34,8.69,-0.40,0.00,-42069
1236938,-0.13,6.27,-0.40,0.00,-42069
1236969,1.09,7.48,-0.40,0.00,-42069
1237000,-2.55,7.48,-0.40,0.00,-42069
1237092,-2.55,7.48,-0.40,0.00,-42069
1237183,-2.55,8.69,-0.40,0.00,-42069
1237214,-0.13,8.69,-0.40,0.00,-42069
1237244,-0.13,7.48,-0.40,0.00,-42069
1237306,1.09,7.48,-0.40,0.00,-42069
1237337,-0.13,7.48,-0.40,0.00,-42069
1237367,-0.13,8.69,-0.40,0.00,-42069
1237398,-0.13,7.48,-0.40,0.00,-42069
1237489,-0.13,5.06,-0.40,0.00,-42069
1237581,-0.13,3.85,-0.40,0.00,-42069
1237612,-0.13,7.48,-0.40,0.00,-42069
1237673,1.09,5.06,-0.40,0.00,-42069
1237703,1.09,5.06,-0.40,0.00,-42069
1237734,-0.13,7.48,-0.40,0.00,-42069
1237765,-0.13,7.48,-0.40,0.00,-42069
1237795,-0.13,7.48,-0.40,0.00,-42069
1237888,-0.13,7.48,-0.40,0.00,-42069
1238009,-0.13,7.48,-0.40,0.00,-42069
1238040,-0.13,8.69,-0.40,0.00,-42069
1238071,-0.13,6.27,-0.40,0.00,-42069
1238132,-0.13,8.69,-0.40,0.00,-42069
1238163,-0.13,7.48,-0.40,0.00,-42069
1238194,-0.13,8.69,-0.40,0.00,-42069
1238285,-0.13,7.48,-0.40,0.00,-42069
1238377,-0.13,7.48,-0.40,0.00,-42069
1238408,-0.13,7.48,-0.40,0.00,-42069
1238438,1.09,7.48,-0.40,0.00,-42069
1238469,-0.13,7.48,-0.40,0.00,-42069
1238499,1.09,7.48,-0.40,0.00,-42069
1238530,-2.55,8.69,-0.40,0.00,-42069
1238560,-0.13,7.48,-0.40,0.00,-42069
1238591,1.09,7.48,-0.40,0.00,-42069
1238774,-0.13,7.48,-0.40,0.00,-42069
1238836,-3.77,7.48,-0.40,0.00,-42069
1238866,-0.13,7.48,-0.40,0.00,-42069
1238897,-3.77,8.69,-0.40,0.00,-42069
1238928,-0.13,6.27,-0.40,0.00,-42069
1238959,-0.13,7.48,-0.40,0.00,-42069
1238989,-0.13,7.48,-0.40,0.00,-42069
1239080,1.09,7.48,-0.40,0.00,-42069
1239173,-2.55,8.69,-0.40,0.00,-42069
1239203,-1.34,7.48,-0.40,0.00,-42069
1239234,1.09,5.06,-0.40,0.00,-42069
1239265,-0.13,7.48,-0.40,0.00,-42069
1239294,-0.13,5.06,-0.40,0.00,-42069
1239325,-0.13,8.69,-0.40,0.00,-42069
1239387,-0.13,7.48,-0.40,0.00,-42069
1239479,-0.13,7.48,-0.40,0.00,-42069
1239601,-0.13,6.27,-0.40,0.00,-42069
1239631,-0.13,7.48,-0.40,0.00,-42069
1239662,-1.34,7.48,-0.40,0.00,-42069
1239693,-0.13,7.48,-0.40,0.00,-42069
1239724,-3.77,8.69,-0.40,0.00,-42069
1239754,-0.13,7.48,-0.40,0.00,-42069
1239876,-2.55,8.69,-0.40,0.00,-42069
1239968,-0.13,7.48,-0.40,0.00,-42069
1240030,-0.13,8.69,-0.40,0.00,-42069
1240060,1.09,7.48,-0.40,0.00,-42069
1240182,-0.13,7.48,-0.40,0.00,-42069
1240274,-0.13,7.48,-0.40,0.00,-42069
1240366,1.09,7.48,-0.40,0.00,-42069
1240396,-3.77,7.48,-0.40,0.00,-42069
1240427,-0.13,7.48,-0.40,0.00,-42069
1240458,-3.77,8.69,-0.40,0.00,-42069
1240488,-0.13,7.48,-0.40,0.00,-42069
1240519,-0.13,8.69,-0.40,0.00,-42069
1240581,1.09,7.48,-0.40,0.00,-42069
1240672,1.09,5.06,-0.40,0.00,-42069
1240764,-0.13,8.69,-0.40,0.00,-42069
1240795,-0.13,7.48,-0.40,0.00,-42069
1240825,-0.13,8.69,-0.40,0.00,-42069
1240856,-1.34,8.69,-0.40,0.00,-42069
1240886,1.09,7.48,-0.40,0.00,-42069
1240916,-0.13,8.69,-0.40,0.00,-42069
1240978,-2.55,8.69,-0.40,0.00,-42069
1241223,-0.13,6.27,-0.40,0.00,-42069
1241253,-0.13,7.48,-0.40,0.00,-42069
1241284,-1.34,7.48,-0.40,0.00,-42069
1241315,-1.34,8.69,-0.40,0.00,-42069
1241376,-0.13,7.48,-0.40,0.00,-42069
1241467,-0.13,8.69,-0.40,0.00,-42069
1241560,-3.77,8.69,-0.40,0.00,-42069
1241590,-0.13,8.69,-0.40,0.00,-42069
1241621,-3.77,8.69,-0.40,0.00,-42069
1241652,-0.13,8.69,-0.40,0.00,-42069
1241681,1.09,5.06,-0.40,0.00,-42069
1241743,-0.13,3.85,-0.40,0.00,-42069
1241774,-0.13,7.48,-0.40,0.00,-42069
1241866,-0.13,7.48,-0.40,0.00,-42069
1241957,-2.55,6.27,-0.40,0.00,-42069
1241988,-0.13,8.69,-0.40,0.00,-42069
1242018,-2.55,8.69,-0.40,0.00,-42069
1242049,-0.13,7.48,-0.40,0.00,-42069
1242080,-0.13,7.48,-0.40,0.00,-42069
1242110,-0.13,7.48,-0.40,0.00,-42069
1242141,1.09,5.06,-0.40,0.00,-42069
1242232,-0.13,6.27,-0.40,0.00,-42069
1242324,-0.13,7.48,-0.40,0.00,-42069
1242355,-0.13,8.69,-0.40,0.00,-42069
1242386,-0.13,7.48,-0.40,0.00,-42069
1242417,-0.13,8.69,-0.40,0.00,-42069
1242447,-0.13,7.48,-0.40,0.00,-42069
1242477,-0.13,8.69,-0.40,0.00,-42069
1242508,-0.13,7.48,-0.40,0.00,-42069
1242539,-1.34,7.48,-0.40,0.00,-42069
1242631,-1.34,8.69,-0.40,0.00,-42069
1242722,-0.13,6.27,-0.40,0.00,-42069
1242753,-0.13,7.48,-0.40,0.00,-42069
1242783,1.09,8.69,-0.40,0.00,-42069
1242814,-0.13,7.48,-0.40,0.00,-42069
1242845,-0.13,8.69,-0.40,0.00,-42069
1242875,1.09,6.27,-0.40,0.00,-42069
1242906,-0.13,7.48,-0.40,0.00,-42069
1243028,-1.34,8.69,-0.40,0.00,-42069
1243120,-0.13,8.69,-0.40,0.00,-42069
1243151,-1.34,8.69,-0.40,0.00,-42069
1243182,-0.13,7.48,-0.40,0.00,-42069
1243212,-0.13,7.48,-0.40,0.00,-42069
1243242,-0.13,8.69,-0.40,0.00,-42069
1243273,1.09,5.06,-0.40,0.00,-42069
1243303,1.09,7.48,-0.40,0.00,-42069
1243334,1.09,7.48,-0.40,0.00,-42069
1243426,-0.13,7.48,-0.40,0.00,-42069
1243517,1.09,7.48,-0.40,0.00,-42069
1243548,-0.13,8.69,-0.40,0.00,-42069
1243579,-0.13,5.06,-0.40,0.00,-42069
1243610,-1.34,7.48,-0.40,0.00,-42069
1243640,1.09,7.48,-0.40,0.00,-42069
1243762,-0.13,7.48,-0.40,0.00,-42069
1243854,-0.13,7.48,-0.40,0.00,-42069
1243977,-0.13,8.69,-0.40,0.00,-42069
1244007,-2.55,8.69,-0.40,0.00,-42069
1244038,-0.13,6.27,-0.40,0.00,-42069
1244068,1.09,7.48,-0.40,0.00,-42069
1244099,-1.34,7.48,-0.40,0.00,-42069
1244130,-0.13,7.48,-0.40,0.00,-42069
1244405,1.09,6.27,-0.40,0.00,-42069
1244436,-0.13,7.48,-0.40,0.00,-42069
1244467,-2.55,8.69,-0.40,0.00,-42069
1244497,-0.13,7.48,-0.40,0.00,-42069
1244528,1.09,7.48,-0.40,0.00,-42069
1244619,-3.77,8.69,-0.40,0.00,-42069
1244711,-0.13,7.48,-0.40,0.00,-42069
1244742,-0.13,7.48,-0.40,0.00,-42069
1244803,-0.13,8.69,-0.40,0.00,-42069
1244833,-0.13,3.85,-0.40,0.00,-42069
1244864,-0.13,8.69,-0.40,0.00,-42069
1244925,1.09,5.06,-0.40,0.00,-42069
1245018,1.09,5.06,-0.40,0.00,-42069
1245109,1.09,6.27,-0.40,0.00,-42069
1245139,-0.13,7.48,-0.40,0.00,-42069
1245170,-0.13,7.48,-0.40,0.00,-42069
1245201,1.09,7.48,-0.40,0.00,-42069
1245262,-0.13,6.27,-0.40,0.00,-42069
1245293,1.09,8.69,-0.40,0.00,-42069
1245323,-2.55,8.69,-0.40,0.00,-42069
1245353,-0.13,7.48,-0.40,0.00,-42069
1245446,1.09,8.69,-0.40,0.00,-42069
1245538,-0.13,8.69,-0.40,0.00,-42069
1245569,-0.13,7.48,-0.40,0.00,-42069
1245598,-0.13,7.48,-0.40,0.00,-42069
1245629,-0.13,7.48,-0.40,0.00,-42069
1245690,1.09,7.48,-0.40,0.00,-42069
1245752,1.09,8.69,-0.40,0.00,-42069
1245843,-0.13,3.85,-0.40,0.00,-42069
1245935,-0.13,7.48,-0.40,0.00,-42069
1245966,1.09,7.48,-0.40,0.00,-42069
1245997,-0.13,7.48,-0.40,0.00,-42069
1246027,1.09,7.48,-0.40,0.00,-42069
1246058,-0.13,8.69,-0.40,0.00,-42069
1246089,-0.13,7.48,-0.40,0.00,-42069
1246118,-0.13,8.69,-0.40,0.00,-42069
1246149,-0.13,7.48,-0.40,0.00,-42069
1246241,1.09,3.85,-0.40,0.00,-42069
1246333,-1.34,8.69,-0.40,0.00,-42069
1246363,1.09,8.69,-0.40,0.00,-42069
1246394,-2.55,8.69,-0.40,0.00,-42069
1246455,1.09,6.27,-0.40,0.00,-42069
1246517,-0.13,8.69,-0.40,0.00,-42069
1246547,1.09,8.69,-0.40,0.00,-42069
1246639,1.09,3.85,-0.40,0.00,-42069
1246731,-0.13,7.48,-0.40,0.00,-42069
1246823,1.09,7.48,-0.40,0.00,-42069
1246854,-0.13,7.48,-0.40,0.00,-42069
1246883,1.09,7.48,-0.40,0.00,-42069
1246914,1.09,7.48,-0.40,0.00,-42069
1246945,-0.13,8.69,-0.40,0.00,-42069
1246976,1.09,6.27,-0.40,0.00,-42069
1247159,1.09,3.85,-0.40,0.00,-42069
1247190,-0.13,7.48,-0.40,0.00,-42069
1247220,-1.34,8.69,-0.40,0.00,-42069
1247251,-0.13,7.48,-0.40,0.00,-42069
1247282,-0.13,7.48,-0.40,0.00,-42069
1247312,-1.34,7.48,-0.40,0.00,-42069
1247343,-0.13,7.48,-0.40,0.00,-42069
1247374,-1.34,8.69,-0.40,0.00,-42069
1247465,-0.13,7.48,-0.40,0.00,-42069
1247557,1.09,7.48,-0.40,0.00,-42069
1247588,1.09,6.27,-0.40,0.00,-42069
1247619,1.09,7.48,-0.40,0.00,-42069
1247649,-2.55,7.48,-0.40,0.00,-42069
1247679,1.09,7.48,-0.40,0.00,-42069
1247710,1.09,3.85,-0.40,0.00,-42069
1247740,-0.13,7.48,-0.40,0.00,-42069
1247771,-0.13,6.27,-0.40,0.00,-42069
1247863,-0.13,8.69,-0.40,0.00,-42069
1247954,-0.13,6.27,-0.40,0.00,-42069
1247985,1.09,3.85,-0.40,0.00,-42069
1248047,1.09,6.27,-0.40,0.00,-42069
1248077,-0.13,7.48,-0.40,0.00,-42069
1248108,-0.13,7.48,-0.40,0.00,-42069
1248139,1.09,6.27,-0.40,0.00,-42069
1248169,-0.13,7.48,-0.40,0.00,-42069
1248261,-0.13,7.48,-0.40,0.00,-42069
1248353,1.09,7.48,-0.40,0.00,-42069
1248384,-2.55,8.69,-0.40,0.00,-42069
1248414,-0.13,7.48,-0.40,0.00,-42069
1248445,1.09,8.69,-0.40,0.00,-42069
1248505,1.09,3.85,-0.40,0.00,-42069
1248536,-0.13,7.48,-0.40,0.00,-42069
1248567,-0.13,7.48,-0.40,0.00,-42069
1248659,-1.34,8.69,-0.40,0.00,-42069
1248750,1.09,7.48,-0.40,0.00,-42069
1248781,1.09,3.85,-0.40,0.00,-42069
1248812,-1.34,8.69,-0.40,0.00,-42069
1248842,-0.13,7.48,-0.40,0.00,-42069
1248873,-1.34,7.48,-0.40,0.00,-42069
1248904,1.09,8.69,-0.40,0.00,-42069
1248934,-2.55,7.48,-0.40,0.00,-42069
1248995,-0.13,7.48,-0.40,0.00,-42069
1249210,-2.55,8.69,-0.40,0.00,-42069
1249270,-0.13,7.48,-0.40,0.00,-42069
1249332,1.09,5.06,-0.40,0.00,-42069
1249393,1.09,5.06,-0.40,0.00,-42069
1249607,-0.13,7.48,-0.40,0.00,-42069
1249638,-0.13,6.27,-0.40,0.00,-42069
1249669,-0.13,7.48,-0.40,0.00,-42069
1249699,1.09,7.48,-0.40,0.00,-42069
1249730,-0.13,7.48,-0.40,0.00,-42069
1249760,-0.13,7.48,-0.40,0.00,-42069
1249790,1.09,7.48,-0.40,0.00,-42069
1249883,-0.13,8.69,-0.40,0.00,-42069
1249975,1.09,3.85,-0.40,0.00,-42069
1250006,-0.13,8.69,-0.40,0.00,-42069
1250097,-0.13,7.48,-0.40,0.00,-42069
1250158,1.09,7.48,-0.40,0.00,-42069
1250281,-0.13,7.48,-0.40,0.00,-42069
1250372,1.09,7.48,-0.40,0.00,-42069
1250403,-0.13,7.48,-0.40,0.00,-42069
1250464,-0.13,8.69,-0.40,0.00,-42069
1250495,-0.13,8.69,-0.40,0.00,-42069
1250526,1.09,8.69,-0.40,0.00,-42069
1250555,-0.13,7.48,-0.40,0.00,-42069
1250586,-0.13,7.48,-0.40,0.00,-42069
1250678,-0.13,7.48,-0.40,0.00,-42069
1250770,1.09,3.85,-0.40,0.00,-42069
1250801,-0.13,8.69,-0.40,0.00,-42069
1250862,-0.13,7.48,-0.40,0.00,-42069
1250892,-0.13,8.69,-0.40,0.00,-42069
1250923,-0.13,5.06,-0.40,0.00,-42069
1250984,-0.13,6.27,-0.40,0.00,-42069
1251077,1.09,7.48,-0.40,0.00,-42069
1251229,-1.34,6.27,-0.40,0.00,-42069
1251260,-0.13,7.48,-0.40,0.00,-42069
1251321,1.09,5.06,-0.40,0.00,-42069
1251351,-0.13,8.69,-0.40,0.00,-42069
1251382,-0.13,3.85,-0.40,0.00,-42069
1251566,-1.34,7.48,-0.40,0.00,-42069
1251597,-0.13,7.48,-0.40,0.00,-42069
1251627,1.09,5.06,-0.40,0.00,-42069
1251657,-0.13,8.69,-0.40,0.00,-42069
1251688,-0.13,3.85,-0.40,0.00,-42069
1251719,1.09,6.27,-0.40,0.00,-42069
1251749,1.09,7.48,-0.40,0.00,-42069
1251780,-0.13,7.48,-0.40,0.00,-42069
1251811,-1.34,8.69,-0.40,0.00,-42069
1251842,1.09,8.69,-0.40,0.00,-42069
1251963,-0.13,7.48,-0.40,0.00,-42069
1252056,-0.13,7.48,-0.40,0.00,-42069
1252086,-2.55,8.69,-0.40,0.00,-42069
1252117,-0.13,7.48,-0.40,0.00,-42069
1252147,1.09,7.48,-0.40,0.00,-42069
1252177,-2.55,8.69,-0.40,0.00,-42069
1252208,-1.34,7.48,-0.40,0.00,-42069
1252239,1.09,7.48,-0.40,0.00,-42069
1252270,-1.34,7.48,-0.40,0.00,-42069
1252362,1.09,7.48,-0.40,0.00,-42069
1252514,-1.34,7.48,-0.40,0.00,-42069
1252576,1.09,3.85,-0.40,0.00,-42069
1252637,-0.13,6.27,-0.40,0.00,-42069
1252667,-0.13,7.48,-0.40,0.00,-42069
1252759,1.09,6.27,-0.40,0.00,-42069
1252851,-0.13,8.69,-0.40,0.00,-42069
1252882,-0.13,5.06,-0.40,0.00,-42069
1252942,-0.13,8.69,-0.40,0.00,-42069
1252973,-0.13,7.48,-0.40,0.00,-42069
1253004,1.09,8.69,-0.40,0.00,-42069
1253035,-0.13,3.85,-0.40,0.00,-42069
1253065,-0.13,8.69,-0.40,0.00,-42069
1253249,-0.13,8.69,-0.40,0.00,-42069
1253279,-0.13,7.48,-0.40,0.00,-42069
1253310,-0.13,8.69,-0.40,0.00,-42069
1253341,-0.13,7.48,-0.40,0.00,-42069
1253371,1.09,7.48,-0.40,0.00,-42069
1253402,1.09,8.69,-0.40,0.00,-42069
1253433,-0.13,7.48,-0.40,0.00,-42069
1253463,1.09,7.48,-0.40,0.00,-42069
1253555,-0.13,7.48,-0.40,0.00,-42069
1253647,-0.13,5.06,-0.40,0.00,-42069
1253678,1.09,7.48,-0.40,0.00,-42069
1253738,-1.34,7.48,-0.40,0.00,-42069
1253799,-0.13,7.48,-0.40,0.00,-42069
1253830,-0.13,7.48,-0.40,0.00,-42069
1253861,-2.55,8.69,-0.40,0.00,-42069
1254044,-0.13,8.69,-0.40,0.00,-42069
1254106,1.09,8.69,-0.40,0.00,-42069
1254136,-3.77,7.48,-0.40,0.00,-42069
1254167,-0.13,7.48,-0.40,0.00,-42069
1254198,-1.34,6.27,-0.40,0.00,-42069
1254228,-0.13,8.69,-0.40,0.00,-42069
1254258,-3.77,6.27,-0.40,0.00,-42069
1254350,-2.55,8.69,-0.40,0.00,-42069
1254473,-2.55,8.69,-0.40,0.00,-42069
1254534,-0.13,8.69,-0.40,0.00,-42069
1254564,-2.55,8.69,-0.40,0.00,-42069
1254595,-0.13,7.48,-0.40,0.00,-42069
1254626,1.09,7.48,-0.40,0.00,-42069
1254749,-0.13,8.69,-0.40,0.00,-42069
1254840,-0.13,8.69,-0.40,0.00,-42069
1254901,-0.13,7.48,-0.40,0.00,-42069
1254932,1.09,7.48,-0.40,0.00,-42069
1254963,-0.13,8.69,-0.40,0.00,-42069
1254993,1.09,7.48,-0.40,0.00,-42069
1255023,1.09,7.48,-0.40,0.00,-42069
1255054,-2.55,6.27,-0.40,0.00,-42069
1255146,-0.13,7.48,-0.40,0.00,-42069
1255238,1.09,6.27,-0.40,0.00,-42069
1255269,-0.13,7.48,-0.40,0.00,-42069
1255391,1.09,7.48,-0.40,0.00,-42069
1255421,-0.13,8.69,-0.40,0.00,-42069
1255574,-0.13,7.48,-0.40,0.00,-42069
1255666,-0.13,8.69,-0.40,0.00,-42069
1255697,-0.13,7.48,-0.40,0.00,-42069
1255728,-0.13,8.69,-0.40,0.00,-42069
1255789,2.30,8.69,-0.40,0.00,-42069
1255819,-3.77,8.69,-0.40,0.00,-42069
1255849,-0.13,6.27,-0.40,0.00,-42069
1255880,-0.13,8.69,-0.40,0.00,-42069
1255972,1.09,7.48,-0.40,0.00,-42069
1256065,1.09,7.48,-0.40,0.00,-42069
1256094,-0.13,7.48,-0.40,0.00,-42069
1256125,-1.34,7.48,-0.40,0.00,-42069
1256186,1.09,7.48,-0.40,0.00,-42069
1256248,-0.13,8.69,-0.40,0.00,-42069
1256370,-0.13,8.69,-0.40,0.00,-42069
1256462,1.09,7.48,-0.40,0.00,-42069
1256523,-0.13,7.48,-0.40,0.00,-42069
1256614,-0.13,7.48,-0.40,0.00,-42069
1256645,1.09,7.48,-0.40,0.00,-42069
1256676,-0.13,7.48,-0.40,0.00,-42069
1256768,1.09,5.06,-0.40,0.00,-42069
1256859,-3.77,8.69,-0.40,0.00,-42069
1256890,1.09,7.48,-0.40,0.00,-42069
1256921,1.09,7.48,-0.40,0.00,-42069
1256982,1.09,7.48,-0.40,0.00,-42069
1257043,-0.13,8.69,-0.40,0.00,-42069
1257074,-0.13,7.48,-0.40,0.00,-42069
1257319,1.09,8.69,-0.40,0.00,-42069
1257350,-2.55,7.48,-0.40,0.00,-42069
1257410,1.09,5.06,-0.40,0.00,-42069
1257441,-0.13,8.69,-0.40,0.00,-42069
1257472,-0.13,8.69,-0.40,0.00,-42069
1257564,1.09,7.48,-0.40,0.00,-42069
1257686,-0.13,7.48,-0.40,0.00,-42069
1257808,-1.34,8.69,-0.40,0.00,-42069
1257839,-0.13,7.48,-0.40,0.00,-42069
1257870,-0.13,5.06,-0.40,0.00,-42069
1257901,-0.13,8.69,-0.40,0.00,-42069
1257992,-1.34,8.69,-0.40,0.00,-42069
1258145,-1.34,7.48,-0.40,0.00,-42069
1258206,-0.13,6.27,-0.40,0.00,-42069
1258236,-0.13,8.69,-0.40,0.00,-42069
1258267,1.09,8.69,-0.40,0.00,-42069
1258359,-0.13,7.48,-0.40,0.00,-42069
1258450,2.30,8.69,-0.40,0.00,-42069
1258481,-0.13,7.48,-0.40,0.00,-42069
1258512,-0.13,7.48,-0.40,0.00,-42069
1258543,1.09,8.69,-0.40,0.00,-42069
1258573,-3.77,7.48,-0.40,0.00,-42069
1258604,-0.13,7.48,-0.40,0.00,-42069
1258635,1.09,7.48,-0.40,0.00,-42069
1258665,-0.13,7.48,-0.40,0.00,-42069
1258849,-0.13,7.48,-0.40,0.00,-42069
1258910,-0.13,7.48,-0.40,0.00,-42069
1258941,1.09,7.48,-0.40,0.00,-42069
1258972,-2.55,8.69,-0.40,0.00,-42069
1259001,1.09,8.69,-0.40,0.00,-42069
1259032,-0.13,7.48,-0.40,0.00,-42069
1259063,-0.13,8.69,-0.40,0.00,-42069
1259094,-0.13,7.48,-0.40,0.00,-42069
1259186,1.09,3.85,-0.40,0.00,-42069
1259277,-1.34,8.69,-0.40,0.00,-42069
1259308,-2.55,7.48,-0.40,0.00,-42069
1259338,-0.13,7.48,-0.40,0.00,-42069
1259369,-0.13,8.69,-0.40,0.00,-42069
1259400,-0.13,7.48,-0.40,0.00,-42069
1259461,-0.13,7.48,-0.40,0.00,-42069
1259492,-0.13,8.69,-0.40,0.00,-42069
1259583,-1.34,7.48,-0.40,0.00,-42069
1259675,-1.34,8.69,-0.40,0.00,-42069
1259737,-0.13,8.69,-0.40,0.00,-42069
1259766,-1.34,8.69,-0.40,0.00,-42069
1259797,-0.13,7.48,-0.40,0.00,-42069
1259858,1.09,7.48,-0.40,0.00,-42069
1259951,-0.13,7.48,-0.40,0.00,-42069
1260042,-0.13,7.48,-0.40,0.00,-42069
1260072,1.09,3.85,-0.40,0.00,-42069
1260103,-0.13,7.48,-0.40,0.00,-42069
1260134,-0.13,8.69,-0.40,0.00,-42069
1260165,1.09,7.48,-0.40,0.00,-42069
1260195,-0.13,7.48,-0.40,0.00,-42069
1260226,1.09,8.69,-0.40,0.00,-42069
1260257,-0.13,3.85,-0.40,0.00,-42069
1260286,-0.13,7.48,-0.40,0.00,-42069
1260379,-1.34,8.69,-0.40,0.00,-42069
1260471,-0.13,8.69,-0.40,0.00,-42069
1260502,-0.13,5.06,-0.40,0.00,-42069
1260532,-0.13,8.69,-0.40,0.00,-42069
1260562,-0.13,3.85,-0.40,0.00,-42069
1260593,-0.13,7.48,-0.40,0.00,-42069
1260623,-0.13,8.69,-0.40,0.00,-42069
1260654,-0.13,5.06,-0.40,0.00,-42069
1260746,1.09,6.27,-0.40,0.00,-42069
1260837,1.09,6.27,-0.40,0.00,-42069
1260868,-1.34,8.69,-0.40,0.00,-42069
1260899,1.09,7.48,-0.40,0.00,-42069
1260960,1.09,7.48,-0.40,0.00,-42069
1260991,-0.13,8.69,-0.40,0.00,-42069
1261022,-0.13,7.48,-0.40,0.00,-42069
1261052,-1.34,8.69,-0.40,0.00,-42069
1261082,-0.13,7.48,-0.40,0.00,-42069
1261174,-0.13,5.06,-0.40,0.00,-42069
1261327,-1.34,8.69,-0.40,0.00,-42069
1261358,-0.13,7.48,-0.40,0.00,-42069
1261388,1.09,7.48,-0.40,0.00,-42069
1261419,1.09,8.69,-0.40,0.00,-42069
1261450,1.09,3.85,-0.40,0.00,-42069
1261480,-1.34,8.69,-0.40,0.00,-42069
1261511,-0.13,7.48,-0.40,0.00,-42069
1261542,-0.13,8.69,-0.40,0.00,-42069
1261817,-0.13,7.48,-0.40,0.00,-42069
1261847,-0.13,8.69,-0.40,0.00,-42069
1261878,1.09,8.69,-0.40,0.00,-42069
1261908,1.09,6.27,-0.40,0.00,-42069
1261939,1.09,7.48,-0.40,0.00,-42069
1262031,-0.13,7.48,-0.40,0.00,-42069
1262123,1.09,7.48,-0.40,0.00,-42069
1262153,-2.55,8.69,-0.40,0.00,-42069
1262184,-0.13,7.48,-0.40,0.00,-42069
1262245,-0.13,7.48,-0.40,0.00,-42069
1262276,-0.13,7.48,-0.40,0.00,-42069
1262307,1.09,6.27,-0.40,0.00,-42069
1262338,-1.34,8.69,-0.40,0.00,-42069
1262429,-0.13,7.48,-0.40,0.00,-42069
1262521,-0.13,8.69,-0.40,0.00,-42069
1262582,-0.13,8.69,-0.40,0.00,-42069
1262643,1.09,7.48,-0.40,0.00,-42069
1262673,-1.34,8.69,-0.40,0.00,-42069
1262704,-0.13,7.48,-0.40,0.00,-42069
1262735,-2.55,8.69,-0.40,0.00,-42069
1262827,-0.13,6.27,-0.40,0.00,-42069
1262918,1.09,7.48,-0.40,0.00,-42069
1262949,-2.55,8.69,-0.40,0.00,-42069
1262980,-0.13,7.48,-0.40,0.00,-42069
1263041,-2.55,7.48,-0.40,0.00,-42069
1263102,-1.34,8.69,-0.40,0.00,-42069
1263224,-1.34,7.48,-0.40,0.00,-42069
1263316,1.09,6.27,-0.40,0.00,-42069
1263378,1.09,8.69,-0.40,0.00,-42069
1263438,-0.13,7.48,-0.40,0.00,-42069
1263469,1.09,8.69,-0.40,0.00,-42069
1263623,1.09,8.69,-0.40,0.00,-42069
1263714,-0.13,7.48,-0.40,0.00,-42069
